dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param,high_dim
yeast,lof,0.05,0.0001,True,3,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.009545564651489,56.002877712249756,63.012423276901245,nu_0.5,True,
yeast,lof,0.1,0.0001,True,3,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.009545564651489,56.002877712249756,63.012423276901245,nu_0.5,True,
yeast,lof,0,0.0001,True,3,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.009545564651489,55.98240423202515,62.991949796676636,nu_0.5,True,
yeast,lof,0.01,0.0001,True,3,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.009545564651489,55.98240423202515,62.991949796676636,nu_0.5,True,
yeast,lof,0.05,0.0001,True,3,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.009545564651489,55.98240423202515,62.991949796676636,nu_0.5,True,
yeast,lof,0.1,0.0001,True,3,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.009545564651489,55.98240423202515,62.991949796676636,nu_0.5,True,
yeast,lof,0,0.0001,True,5,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.0055832862854,55.977702379226685,62.983285665512085,nu_0.1,True,
yeast,lof,0.01,0.0001,True,5,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.0055832862854,55.977702379226685,62.983285665512085,nu_0.1,True,
yeast,lof,0.05,0.0001,True,5,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.0055832862854,55.977702379226685,62.983285665512085,nu_0.1,True,
yeast,lof,0.1,0.0001,True,5,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.0055832862854,55.977702379226685,62.983285665512085,nu_0.1,True,
yeast,lof,0,0.0001,True,5,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.0055832862854,57.137484073638916,64.14306735992432,nu_0.1,True,
yeast,lof,0.01,0.0001,True,5,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.0055832862854,57.137484073638916,64.14306735992432,nu_0.1,True,
yeast,lof,0.05,0.0001,True,5,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.0055832862854,57.137484073638916,64.14306735992432,nu_0.1,True,
yeast,lof,0.1,0.0001,True,5,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.0055832862854,57.137484073638916,64.14306735992432,nu_0.1,True,
yeast,lof,0,0.0001,True,5,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.097571134567261,56.20025634765625,63.29782748222351,nu_0.5,True,
yeast,lof,0.01,0.0001,True,5,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.097571134567261,56.20025634765625,63.29782748222351,nu_0.5,True,
yeast,lof,0.05,0.0001,True,5,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.097571134567261,56.20025634765625,63.29782748222351,nu_0.5,True,
yeast,lof,0.1,0.0001,True,5,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.097571134567261,56.20025634765625,63.29782748222351,nu_0.5,True,
