dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param,high_dim
abalone,lof,0,0.0001,TRUE,10,50,0,0,0,0.5025,0.7828,0.6121,0.5025,0.7828,0.6121,0.201161861,1.746226549,1.947388411,nu_0.5,FALSE
abalone,lof,0.01,0.0001,TRUE,10,50,0,0,0,0.5025,0.7828,0.6121,0.5025,0.7828,0.6121,0.201161861,1.746226549,1.947388411,nu_0.5,FALSE
abalone,lof,0.05,0.0001,TRUE,10,50,0,0,0,0.5025,0.7828,0.6121,0.5025,0.7828,0.6121,0.201161861,1.746226549,1.947388411,nu_0.5,FALSE
abalone,lof,0.1,0.0001,TRUE,10,50,0,0,0,0.5025,0.7828,0.6121,0.5025,0.7828,0.6121,0.201161861,1.746226549,1.947388411,nu_0.5,FALSE
abalone,lof,0,0.0001,FALSE,10,10,0.533,0.0894,0.1531,0.47,0.3162,0.3781,0.4813,0.3782,0.4236,0.184268951,5.542460918,5.72672987,nu_0.1,FALSE
abalone,lof,0.01,0.0001,FALSE,10,10,0.5968,0.0711,0.1271,0.47,0.3162,0.3781,0.485,0.3642,0.416,0.184268951,5.542460918,5.72672987,nu_0.1,FALSE
abalone,lof,0.05,0.0001,FALSE,10,10,0,0,0,0.47,0.3162,0.3781,0.47,0.3162,0.3781,0.184268951,5.542460918,5.72672987,nu_0.1,FALSE
abalone,lof,0.1,0.0001,FALSE,10,10,0,0,0,0.47,0.3162,0.3781,0.47,0.3162,0.3781,0.184268951,5.542460918,5.72672987,nu_0.1,FALSE
abalone,lof,0,0.0001,FALSE,10,50,0.5981,0.0601,0.1092,0.47,0.3162,0.3781,0.4837,0.3575,0.4112,0.184268951,3.900179386,4.084448338,nu_0.1,FALSE
abalone,lof,0.01,0.0001,FALSE,10,50,0.5981,0.0601,0.1092,0.47,0.3162,0.3781,0.4837,0.3575,0.4112,0.184268951,3.900179386,4.084448338,nu_0.1,FALSE
abalone,lof,0.05,0.0001,FALSE,10,50,0,0,0,0.47,0.3162,0.3781,0.47,0.3162,0.3781,0.184268951,3.900179386,4.084448338,nu_0.1,FALSE
abalone,lof,0.1,0.0001,FALSE,10,50,0,0,0,0.47,0.3162,0.3781,0.47,0.3162,0.3781,0.184268951,3.900179386,4.084448338,nu_0.1,FALSE
abalone,lof,0,0.0001,FALSE,10,10,0.4914,0.2475,0.3292,0.5025,0.7828,0.6121,0.4974,0.8275,0.6213,0.204474926,5.169910669,5.374385595,nu_0.5,FALSE
abalone,lof,0.01,0.0001,FALSE,10,10,0.5728,0.1759,0.2691,0.5025,0.7828,0.6121,0.504,0.8222,0.6249,0.204474926,5.169910669,5.374385595,nu_0.5,FALSE
abalone,lof,0.05,0.0001,FALSE,10,10,0,0,0,0.5025,0.7828,0.6121,0.5025,0.7828,0.6121,0.204474926,5.169910669,5.374385595,nu_0.5,FALSE
abalone,lof,0.1,0.0001,FALSE,10,10,0,0,0,0.5025,0.7828,0.6121,0.5025,0.7828,0.6121,0.204474926,5.169910669,5.374385595,nu_0.5,FALSE
abalone,lof,0,0.0001,FALSE,10,50,0.5848,0.1442,0.2313,0.5025,0.7828,0.6121,0.5046,0.8169,0.6239,0.204474926,3.912883759,4.117358685,nu_0.5,FALSE
abalone,lof,0.01,0.0001,FALSE,10,50,0.5848,0.1442,0.2313,0.5025,0.7828,0.6121,0.5046,0.8169,0.6239,0.204474926,3.912883759,4.117358685,nu_0.5,FALSE
abalone,lof,0.05,0.0001,FALSE,10,50,0,0,0,0.5025,0.7828,0.6121,0.5025,0.7828,0.6121,0.204474926,3.912883759,4.117358685,nu_0.5,FALSE
abalone,lof,0.1,0.0001,FALSE,10,50,0,0,0,0.5025,0.7828,0.6121,0.5025,0.7828,0.6121,0.204474926,3.912883759,4.117358685,nu_0.5,FALSE
abalone,lof,0,0.01,TRUE,3,10,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.209815979,6.941954851,7.15177083,nu_0.1,FALSE
abalone,lof,0.01,0.01,TRUE,3,10,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.209815979,6.941954851,7.15177083,nu_0.1,FALSE
abalone,lof,0.05,0.01,TRUE,3,10,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.209815979,6.941954851,7.15177083,nu_0.1,FALSE
abalone,lof,0.1,0.01,TRUE,3,10,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.209815979,6.941954851,7.15177083,nu_0.1,FALSE
abalone,lof,0,0.01,TRUE,3,50,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.209815979,6.669352293,6.879168272,nu_0.1,FALSE
abalone,lof,0.01,0.01,TRUE,3,50,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.209815979,6.669352293,6.879168272,nu_0.1,FALSE
abalone,lof,0.05,0.01,TRUE,3,50,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.209815979,6.669352293,6.879168272,nu_0.1,FALSE
abalone,lof,0.1,0.01,TRUE,3,50,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.209815979,6.669352293,6.879168272,nu_0.1,FALSE
abalone,lof,0,0.01,TRUE,3,10,0,0,0,0.5222,0.5132,0.5177,0.5222,0.5132,0.5177,0.1705935,6.586190462,6.756783962,nu_0.5,FALSE
abalone,lof,0.01,0.01,TRUE,3,10,0,0,0,0.5222,0.5132,0.5177,0.5222,0.5132,0.5177,0.1705935,6.586190462,6.756783962,nu_0.5,FALSE
abalone,lof,0.05,0.01,TRUE,3,10,0,0,0,0.5222,0.5132,0.5177,0.5222,0.5132,0.5177,0.1705935,6.586190462,6.756783962,nu_0.5,FALSE
abalone,lof,0.1,0.01,TRUE,3,10,0,0,0,0.5222,0.5132,0.5177,0.5222,0.5132,0.5177,0.1705935,6.586190462,6.756783962,nu_0.5,FALSE
abalone,lof,0,0.01,TRUE,3,50,0,0,0,0.5222,0.5132,0.5177,0.5222,0.5132,0.5177,0.1705935,6.560822248,6.731415749,nu_0.5,FALSE
abalone,lof,0.01,0.01,TRUE,3,50,0,0,0,0.5222,0.5132,0.5177,0.5222,0.5132,0.5177,0.1705935,6.560822248,6.731415749,nu_0.5,FALSE
abalone,lof,0.05,0.01,TRUE,3,50,0,0,0,0.5222,0.5132,0.5177,0.5222,0.5132,0.5177,0.1705935,6.560822248,6.731415749,nu_0.5,FALSE
abalone,lof,0.1,0.01,TRUE,3,50,0,0,0,0.5222,0.5132,0.5177,0.5222,0.5132,0.5177,0.1705935,6.560822248,6.731415749,nu_0.5,FALSE
abalone,lof,0,0.01,TRUE,5,10,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.179664373,7.074499369,7.254163742,nu_0.1,FALSE
abalone,lof,0.01,0.01,TRUE,5,10,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.179664373,7.074499369,7.254163742,nu_0.1,FALSE
abalone,lof,0.05,0.01,TRUE,5,10,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.179664373,7.074499369,7.254163742,nu_0.1,FALSE
abalone,lof,0.1,0.01,TRUE,5,10,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.179664373,7.074499369,7.254163742,nu_0.1,FALSE
abalone,lof,0,0.01,TRUE,5,50,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.179664373,6.682609081,6.862273455,nu_0.1,FALSE
abalone,lof,0.01,0.01,TRUE,5,50,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.179664373,6.682609081,6.862273455,nu_0.1,FALSE
abalone,lof,0.05,0.01,TRUE,5,50,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.179664373,6.682609081,6.862273455,nu_0.1,FALSE
abalone,lof,0.1,0.01,TRUE,5,50,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.179664373,6.682609081,6.862273455,nu_0.1,FALSE
abalone,lof,0,0.01,TRUE,5,10,0,0,0,0.5222,0.5132,0.5177,0.5222,0.5132,0.5177,0.171662569,6.698179483,6.869842052,nu_0.5,FALSE
abalone,lof,0.01,0.01,TRUE,5,10,0,0,0,0.5222,0.5132,0.5177,0.5222,0.5132,0.5177,0.171662569,6.698179483,6.869842052,nu_0.5,FALSE
abalone,lof,0.05,0.01,TRUE,5,10,0,0,0,0.5222,0.5132,0.5177,0.5222,0.5132,0.5177,0.171662569,6.698179483,6.869842052,nu_0.5,FALSE
abalone,lof,0.1,0.01,TRUE,5,10,0,0,0,0.5222,0.5132,0.5177,0.5222,0.5132,0.5177,0.171662569,6.698179483,6.869842052,nu_0.5,FALSE
abalone,lof,0,0.01,TRUE,5,50,0,0,0,0.5222,0.5132,0.5177,0.5222,0.5132,0.5177,0.171662569,6.692353964,6.864016533,nu_0.5,FALSE
abalone,lof,0.01,0.01,TRUE,5,50,0,0,0,0.5222,0.5132,0.5177,0.5222,0.5132,0.5177,0.171662569,6.692353964,6.864016533,nu_0.5,FALSE
abalone,lof,0.05,0.01,TRUE,5,50,0,0,0,0.5222,0.5132,0.5177,0.5222,0.5132,0.5177,0.171662569,6.692353964,6.864016533,nu_0.5,FALSE
abalone,lof,0.1,0.01,TRUE,5,50,0,0,0,0.5222,0.5132,0.5177,0.5222,0.5132,0.5177,0.171662569,6.692353964,6.864016533,nu_0.5,FALSE
abalone,lof,0,0.01,TRUE,10,10,0,0,0,0.47,0.3162,0.3781,0.47,0.3162,0.3781,0.172526121,7.662611723,7.835137844,nu_0.1,FALSE
abalone,lof,0.01,0.01,TRUE,10,10,0,0,0,0.47,0.3162,0.3781,0.47,0.3162,0.3781,0.172526121,7.662611723,7.835137844,nu_0.1,FALSE
abalone,lof,0.05,0.01,TRUE,10,10,0,0,0,0.47,0.3162,0.3781,0.47,0.3162,0.3781,0.172526121,7.662611723,7.835137844,nu_0.1,FALSE
abalone,lof,0.1,0.01,TRUE,10,10,0,0,0,0.47,0.3162,0.3781,0.47,0.3162,0.3781,0.172526121,7.662611723,7.835137844,nu_0.1,FALSE
abalone,lof,0,0.01,TRUE,10,50,0,0,0,0.47,0.3162,0.3781,0.47,0.3162,0.3781,0.172526121,7.199684858,7.372210979,nu_0.1,FALSE
abalone,lof,0.01,0.01,TRUE,10,50,0,0,0,0.47,0.3162,0.3781,0.47,0.3162,0.3781,0.172526121,7.199684858,7.372210979,nu_0.1,FALSE
abalone,lof,0.05,0.01,TRUE,10,50,0,0,0,0.47,0.3162,0.3781,0.47,0.3162,0.3781,0.172526121,7.199684858,7.372210979,nu_0.1,FALSE
abalone,lof,0.1,0.01,TRUE,10,50,0,0,0,0.47,0.3162,0.3781,0.47,0.3162,0.3781,0.172526121,7.199684858,7.372210979,nu_0.1,FALSE
abalone,lof,0,0.01,TRUE,10,10,0,0,0,0.5025,0.7828,0.6121,0.5025,0.7828,0.6121,0.193826199,7.388153076,7.581979275,nu_0.5,FALSE
abalone,lof,0.01,0.01,TRUE,10,10,0,0,0,0.5025,0.7828,0.6121,0.5025,0.7828,0.6121,0.193826199,7.388153076,7.581979275,nu_0.5,FALSE
abalone,lof,0.05,0.01,TRUE,10,10,0,0,0,0.5025,0.7828,0.6121,0.5025,0.7828,0.6121,0.193826199,7.388153076,7.581979275,nu_0.5,FALSE
abalone,lof,0.1,0.01,TRUE,10,10,0,0,0,0.5025,0.7828,0.6121,0.5025,0.7828,0.6121,0.193826199,7.388153076,7.581979275,nu_0.5,FALSE
abalone,lof,0,0.01,TRUE,10,50,0,0,0,0.5025,0.7828,0.6121,0.5025,0.7828,0.6121,0.193826199,7.412199974,7.606026173,nu_0.5,FALSE
abalone,lof,0.01,0.01,TRUE,10,50,0,0,0,0.5025,0.7828,0.6121,0.5025,0.7828,0.6121,0.193826199,7.412199974,7.606026173,nu_0.5,FALSE
abalone,lof,0.05,0.01,TRUE,10,50,0,0,0,0.5025,0.7828,0.6121,0.5025,0.7828,0.6121,0.193826199,7.412199974,7.606026173,nu_0.5,FALSE
abalone,lof,0.1,0.01,TRUE,10,50,0,0,0,0.5025,0.7828,0.6121,0.5025,0.7828,0.6121,0.193826199,7.412199974,7.606026173,nu_0.5,FALSE
abalone,lof,0,0.01,FALSE,10,10,0.4592,0.8083,0.5857,0.47,0.3162,0.3781,0.4736,0.8751,0.6146,0.172896862,41.07865834,41.2515552,nu_0.1,FALSE
abalone,lof,0.01,0.01,FALSE,10,10,0.4692,0.3253,0.3842,0.47,0.3162,0.3781,0.4797,0.5291,0.5032,0.172896862,41.07865834,41.2515552,nu_0.1,FALSE
abalone,lof,0.05,0.01,FALSE,10,10,0.5423,0.1725,0.2618,0.47,0.3162,0.3781,0.493,0.4258,0.4569,0.172896862,41.07865834,41.2515552,nu_0.1,FALSE
abalone,lof,0.1,0.01,FALSE,10,10,0.6048,0.061,0.1109,0.47,0.3162,0.3781,0.4865,0.3551,0.4106,0.172896862,41.07865834,41.2515552,nu_0.1,FALSE
abalone,lof,0,0.01,FALSE,10,50,0.4267,0.6136,0.5034,0.47,0.3162,0.3781,0.4533,0.74,0.5622,0.172896862,32.98300958,33.15590644,nu_0.1,FALSE
abalone,lof,0.01,0.01,FALSE,10,50,0.4852,0.3157,0.3825,0.47,0.3162,0.3781,0.4835,0.5214,0.5017,0.172896862,32.98300958,33.15590644,nu_0.1,FALSE
abalone,lof,0.05,0.01,FALSE,10,50,0.5465,0.1667,0.2555,0.47,0.3162,0.3781,0.4936,0.4229,0.4555,0.172896862,32.98300958,33.15590644,nu_0.1,FALSE
abalone,lof,0.1,0.01,FALSE,10,50,0.598,0.0586,0.1068,0.47,0.3162,0.3781,0.4851,0.3532,0.4088,0.172896862,32.98300958,33.15590644,nu_0.1,FALSE
abalone,lof,0,0.01,FALSE,10,10,0.4971,0.9942,0.6628,0.5025,0.7828,0.6121,0.4982,1,0.6651,0.193212032,38.92369151,39.11690354,nu_0.5,FALSE
abalone,lof,0.01,0.01,FALSE,10,10,0.4825,0.9159,0.6321,0.5025,0.7828,0.6121,0.4961,0.987,0.6603,0.193212032,38.92369151,39.11690354,nu_0.5,FALSE
abalone,lof,0.05,0.01,FALSE,10,10,0.4923,0.7391,0.591,0.5025,0.7828,0.6121,0.5033,0.9457,0.657,0.193212032,38.92369151,39.11690354,nu_0.5,FALSE
abalone,lof,0.1,0.01,FALSE,10,10,0.5143,0.5017,0.5079,0.5025,0.7828,0.6121,0.5076,0.8871,0.6457,0.193212032,38.92369151,39.11690354,nu_0.5,FALSE
abalone,lof,0,0.01,FALSE,10,50,0.4918,0.9635,0.6512,0.5025,0.7828,0.6121,0.4975,0.9966,0.6637,0.193212032,33.27477002,33.46798205,nu_0.5,FALSE
abalone,lof,0.01,0.01,FALSE,10,50,0.4856,0.8962,0.6299,0.5025,0.7828,0.6121,0.4961,0.9784,0.6584,0.193212032,33.27477002,33.46798205,nu_0.5,FALSE
abalone,lof,0.05,0.01,FALSE,10,50,0.4978,0.7179,0.588,0.5025,0.7828,0.6121,0.5056,0.9399,0.6575,0.193212032,33.27477002,33.46798205,nu_0.5,FALSE
abalone,lof,0.1,0.01,FALSE,10,50,0.5181,0.4753,0.4957,0.5025,0.7828,0.6121,0.5073,0.8794,0.6435,0.193212032,33.27477002,33.46798205,nu_0.5,FALSE
