dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param,high_dim
dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param,high_dim
yeast,isf,0.01,0.01,False,10,50,0.0000,0.0000,0.0000,0.3388,0.9842,0.5040,0.3388,0.9842,0.5040,5.524698495864868,5.648263454437256,11.172961950302124,nu_0.5,False,
yeast,isf,0.05,0.01,False,10,50,0.0000,0.0000,0.0000,0.3388,0.9842,0.5040,0.3388,0.9842,0.5040,5.524698495864868,5.648263454437256,11.172961950302124,nu_0.5,False,
yeast,isf,0.1,0.01,False,10,50,0.0000,0.0000,0.0000,0.3388,0.9842,0.5040,0.3388,0.9842,0.5040,5.524698495864868,5.648263454437256,11.172961950302124,nu_0.5,False,
abalone,isf,0,1e-06,True,3,10,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.380117893218994,1.7518928050994873,6.1320106983184814,nu_0.1,False,
abalone,isf,0.01,1e-06,True,3,10,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.380117893218994,1.7518928050994873,6.1320106983184814,nu_0.1,False,
abalone,isf,0.05,1e-06,True,3,10,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.380117893218994,1.7518928050994873,6.1320106983184814,nu_0.1,False,
abalone,isf,0.1,1e-06,True,3,10,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.380117893218994,1.7518928050994873,6.1320106983184814,nu_0.1,False,
abalone,isf,0,1e-06,True,3,50,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.380117893218994,1.6714577674865723,6.051575660705566,nu_0.1,False,
abalone,isf,0.01,1e-06,True,3,50,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.380117893218994,1.6714577674865723,6.051575660705566,nu_0.1,False,
abalone,isf,0.05,1e-06,True,3,50,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.380117893218994,1.6714577674865723,6.051575660705566,nu_0.1,False,
abalone,isf,0.1,1e-06,True,3,50,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.380117893218994,1.6714577674865723,6.051575660705566,nu_0.1,False,
abalone,isf,0,1e-06,True,3,10,0.0000,0.0000,0.0000,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.404944896697998,1.6708781719207764,6.075823068618774,nu_0.5,False,
abalone,isf,0.01,1e-06,True,3,10,0.0000,0.0000,0.0000,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.404944896697998,1.6708781719207764,6.075823068618774,nu_0.5,False,
abalone,isf,0.05,1e-06,True,3,10,0.0000,0.0000,0.0000,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.404944896697998,1.6708781719207764,6.075823068618774,nu_0.5,False,
abalone,isf,0.1,1e-06,True,3,10,0.0000,0.0000,0.0000,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.404944896697998,1.6708781719207764,6.075823068618774,nu_0.5,False,
abalone,isf,0,1e-06,True,3,50,0.0000,0.0000,0.0000,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.404944896697998,1.6647558212280273,6.069700717926025,nu_0.5,False,
abalone,isf,0.01,1e-06,True,3,50,0.0000,0.0000,0.0000,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.404944896697998,1.6647558212280273,6.069700717926025,nu_0.5,False,
abalone,isf,0.05,1e-06,True,3,50,0.0000,0.0000,0.0000,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.404944896697998,1.6647558212280273,6.069700717926025,nu_0.5,False,
abalone,isf,0.1,1e-06,True,3,50,0.0000,0.0000,0.0000,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.404944896697998,1.6647558212280273,6.069700717926025,nu_0.5,False,
abalone,isf,0,1e-06,True,5,10,0.0000,0.0000,0.0000,0.6020,0.2922,0.3934,0.6020,0.2922,0.3934,4.318442344665527,1.7468500137329102,6.0652923583984375,nu_0.1,False,
abalone,isf,0.01,1e-06,True,5,10,0.0000,0.0000,0.0000,0.6020,0.2922,0.3934,0.6020,0.2922,0.3934,4.318442344665527,1.7468500137329102,6.0652923583984375,nu_0.1,False,
abalone,isf,0.05,1e-06,True,5,10,0.0000,0.0000,0.0000,0.6020,0.2922,0.3934,0.6020,0.2922,0.3934,4.318442344665527,1.7468500137329102,6.0652923583984375,nu_0.1,False,
abalone,isf,0.1,1e-06,True,5,10,0.0000,0.0000,0.0000,0.6020,0.2922,0.3934,0.6020,0.2922,0.3934,4.318442344665527,1.7468500137329102,6.0652923583984375,nu_0.1,False,
abalone,isf,0,1e-06,True,5,50,0.0000,0.0000,0.0000,0.6020,0.2922,0.3934,0.6020,0.2922,0.3934,4.318442344665527,1.6514339447021484,5.969876289367676,nu_0.1,False,
abalone,isf,0.01,1e-06,True,5,50,0.0000,0.0000,0.0000,0.6020,0.2922,0.3934,0.6020,0.2922,0.3934,4.318442344665527,1.6514339447021484,5.969876289367676,nu_0.1,False,
abalone,isf,0.05,1e-06,True,5,50,0.0000,0.0000,0.0000,0.6020,0.2922,0.3934,0.6020,0.2922,0.3934,4.318442344665527,1.6514339447021484,5.969876289367676,nu_0.1,False,
abalone,isf,0.1,1e-06,True,5,50,0.0000,0.0000,0.0000,0.6020,0.2922,0.3934,0.6020,0.2922,0.3934,4.318442344665527,1.6514339447021484,5.969876289367676,nu_0.1,False,
abalone,isf,0,1e-06,True,5,10,0.0000,0.0000,0.0000,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.400636196136475,1.653336524963379,6.0539727210998535,nu_0.5,False,
abalone,isf,0.01,1e-06,True,5,10,0.0000,0.0000,0.0000,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.400636196136475,1.653336524963379,6.0539727210998535,nu_0.5,False,
abalone,isf,0.05,1e-06,True,5,10,0.0000,0.0000,0.0000,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.400636196136475,1.653336524963379,6.0539727210998535,nu_0.5,False,
abalone,isf,0.1,1e-06,True,5,10,0.0000,0.0000,0.0000,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.400636196136475,1.653336524963379,6.0539727210998535,nu_0.5,False,
abalone,isf,0,1e-06,True,5,50,0.0000,0.0000,0.0000,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.400636196136475,1.671478509902954,6.072114706039429,nu_0.5,False,
abalone,isf,0.01,1e-06,True,5,50,0.0000,0.0000,0.0000,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.400636196136475,1.671478509902954,6.072114706039429,nu_0.5,False,
abalone,isf,0.05,1e-06,True,5,50,0.0000,0.0000,0.0000,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.400636196136475,1.671478509902954,6.072114706039429,nu_0.5,False,
abalone,isf,0.1,1e-06,True,5,50,0.0000,0.0000,0.0000,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.400636196136475,1.671478509902954,6.072114706039429,nu_0.5,False,
abalone,isf,0,1e-06,True,10,10,0.0000,0.0000,0.0000,0.6403,0.3114,0.4190,0.6403,0.3114,0.4190,4.320891618728638,1.7544207572937012,6.075312376022339,nu_0.1,False,
abalone,isf,0.01,1e-06,True,10,10,0.0000,0.0000,0.0000,0.6403,0.3114,0.4190,0.6403,0.3114,0.4190,4.320891618728638,1.7544207572937012,6.075312376022339,nu_0.1,False,
abalone,isf,0.05,1e-06,True,10,10,0.0000,0.0000,0.0000,0.6403,0.3114,0.4190,0.6403,0.3114,0.4190,4.320891618728638,1.7544207572937012,6.075312376022339,nu_0.1,False,
abalone,isf,0.1,1e-06,True,10,10,0.0000,0.0000,0.0000,0.6403,0.3114,0.4190,0.6403,0.3114,0.4190,4.320891618728638,1.7544207572937012,6.075312376022339,nu_0.1,False,
abalone,isf,0,1e-06,True,10,50,0.0000,0.0000,0.0000,0.6403,0.3114,0.4190,0.6403,0.3114,0.4190,4.320891618728638,1.6791486740112305,6.000040292739868,nu_0.1,False,
abalone,isf,0.01,1e-06,True,10,50,0.0000,0.0000,0.0000,0.6403,0.3114,0.4190,0.6403,0.3114,0.4190,4.320891618728638,1.6791486740112305,6.000040292739868,nu_0.1,False,
abalone,isf,0.05,1e-06,True,10,50,0.0000,0.0000,0.0000,0.6403,0.3114,0.4190,0.6403,0.3114,0.4190,4.320891618728638,1.6791486740112305,6.000040292739868,nu_0.1,False,
abalone,isf,0.1,1e-06,True,10,50,0.0000,0.0000,0.0000,0.6403,0.3114,0.4190,0.6403,0.3114,0.4190,4.320891618728638,1.6791486740112305,6.000040292739868,nu_0.1,False,
abalone,isf,0,1e-06,True,10,10,0.0000,0.0000,0.0000,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.399226188659668,1.665738582611084,6.064964771270752,nu_0.5,False,
abalone,isf,0.01,1e-06,True,10,10,0.0000,0.0000,0.0000,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.399226188659668,1.665738582611084,6.064964771270752,nu_0.5,False,
abalone,isf,0.05,1e-06,True,10,10,0.0000,0.0000,0.0000,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.399226188659668,1.665738582611084,6.064964771270752,nu_0.5,False,
abalone,isf,0.1,1e-06,True,10,10,0.0000,0.0000,0.0000,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.399226188659668,1.665738582611084,6.064964771270752,nu_0.5,False,
abalone,isf,0,1e-06,True,10,50,0.0000,0.0000,0.0000,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.399226188659668,1.6556718349456787,6.054898023605347,nu_0.5,False,
abalone,isf,0.01,1e-06,True,10,50,0.0000,0.0000,0.0000,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.399226188659668,1.6556718349456787,6.054898023605347,nu_0.5,False,
abalone,isf,0.05,1e-06,True,10,50,0.0000,0.0000,0.0000,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.399226188659668,1.6556718349456787,6.054898023605347,nu_0.5,False,
abalone,isf,0.1,1e-06,True,10,50,0.0000,0.0000,0.0000,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.399226188659668,1.6556718349456787,6.054898023605347,nu_0.5,False,
abalone,isf,0,1e-06,False,10,10,0.5000,0.1105,0.1810,0.6198,0.2883,0.3936,0.5706,0.3633,0.4439,4.318500280380249,1140.760110616684,1145.0786108970642,nu_0.1,False,
abalone,isf,0.01,1e-06,False,10,10,0.5451,0.0697,0.1236,0.6198,0.2883,0.3936,0.5933,0.3407,0.4328,4.318500280380249,1140.760110616684,1145.0786108970642,nu_0.1,False,
abalone,isf,0.05,1e-06,False,10,10,0.0000,0.0000,0.0000,0.6198,0.2883,0.3936,0.6198,0.2883,0.3936,4.318500280380249,1140.760110616684,1145.0786108970642,nu_0.1,False,
abalone,isf,0.1,1e-06,False,10,10,0.0000,0.0000,0.0000,0.6198,0.2883,0.3936,0.6198,0.2883,0.3936,4.318500280380249,1140.760110616684,1145.0786108970642,nu_0.1,False,
abalone,isf,0,1e-06,False,10,50,0.5461,0.0711,0.1259,0.6198,0.2883,0.3936,0.5932,0.3426,0.4344,4.318500280380249,681.8732743263245,686.1917746067047,nu_0.1,False,
abalone,isf,0.01,1e-06,False,10,50,0.5541,0.0591,0.1068,0.6198,0.2883,0.3936,0.5978,0.3321,0.4269,4.318500280380249,681.8732743263245,686.1917746067047,nu_0.1,False,
abalone,isf,0.05,1e-06,False,10,50,0.0000,0.0000,0.0000,0.6198,0.2883,0.3936,0.6198,0.2883,0.3936,4.318500280380249,681.8732743263245,686.1917746067047,nu_0.1,False,
abalone,isf,0.1,1e-06,False,10,50,0.0000,0.0000,0.0000,0.6198,0.2883,0.3936,0.6198,0.2883,0.3936,4.318500280380249,681.8732743263245,686.1917746067047,nu_0.1,False,
abalone,isf,0,1e-06,False,10,10,0.5239,0.5223,0.5231,0.5041,0.9173,0.6506,0.5029,0.9664,0.6615,4.496642351150513,1161.2202324867249,1165.7168748378754,nu_0.5,False,
abalone,isf,0.01,1e-06,False,10,10,0.5794,0.3542,0.4396,0.5041,0.9173,0.6506,0.5035,0.9596,0.6605,4.496642351150513,1161.2202324867249,1165.7168748378754,nu_0.5,False,
abalone,isf,0.05,1e-06,False,10,10,0.0000,0.0000,0.0000,0.5041,0.9173,0.6506,0.5041,0.9173,0.6506,4.496642351150513,1161.2202324867249,1165.7168748378754,nu_0.5,False,
abalone,isf,0.1,1e-06,False,10,10,0.0000,0.0000,0.0000,0.5041,0.9173,0.6506,0.5041,0.9173,0.6506,4.496642351150513,1161.2202324867249,1165.7168748378754,nu_0.5,False,
abalone,isf,0,1e-06,False,10,50,0.5984,0.3638,0.4525,0.5041,0.9173,0.6506,0.5028,0.9620,0.6604,4.496642351150513,693.1801798343658,697.6768221855164,nu_0.5,False,
abalone,isf,0.01,1e-06,False,10,50,0.5907,0.3051,0.4024,0.5041,0.9173,0.6506,0.5037,0.9563,0.6598,4.496642351150513,693.1801798343658,697.6768221855164,nu_0.5,False,
abalone,isf,0.05,1e-06,False,10,50,0.0000,0.0000,0.0000,0.5041,0.9173,0.6506,0.5041,0.9173,0.6506,4.496642351150513,693.1801798343658,697.6768221855164,nu_0.5,False,
abalone,isf,0.1,1e-06,False,10,50,0.0000,0.0000,0.0000,0.5041,0.9173,0.6506,0.5041,0.9173,0.6506,4.496642351150513,693.1801798343658,697.6768221855164,nu_0.5,False,
abalone,isf,0,0.0001,True,3,10,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.414862394332886,1.749864101409912,6.164726495742798,nu_0.1,False,
abalone,isf,0.01,0.0001,True,3,10,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.414862394332886,1.749864101409912,6.164726495742798,nu_0.1,False,
abalone,isf,0.05,0.0001,True,3,10,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.414862394332886,1.749864101409912,6.164726495742798,nu_0.1,False,
abalone,isf,0.1,0.0001,True,3,10,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.414862394332886,1.749864101409912,6.164726495742798,nu_0.1,False,
abalone,isf,0,0.0001,True,3,50,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.414862394332886,1.6848416328430176,6.099704027175903,nu_0.1,False,
abalone,isf,0.01,0.0001,True,3,50,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.414862394332886,1.6848416328430176,6.099704027175903,nu_0.1,False,
abalone,isf,0.05,0.0001,True,3,50,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.414862394332886,1.6848416328430176,6.099704027175903,nu_0.1,False,
abalone,isf,0.1,0.0001,True,3,50,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.414862394332886,1.6848416328430176,6.099704027175903,nu_0.1,False,
abalone,isf,0,0.0001,True,3,10,0.0000,0.0000,0.0000,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.491616249084473,1.7183310985565186,6.209947347640991,nu_0.5,False,
abalone,isf,0.01,0.0001,True,3,10,0.0000,0.0000,0.0000,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.491616249084473,1.7183310985565186,6.209947347640991,nu_0.5,False,
abalone,isf,0.05,0.0001,True,3,10,0.0000,0.0000,0.0000,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.491616249084473,1.7183310985565186,6.209947347640991,nu_0.5,False,
abalone,isf,0.1,0.0001,True,3,10,0.0000,0.0000,0.0000,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.491616249084473,1.7183310985565186,6.209947347640991,nu_0.5,False,
abalone,isf,0,0.0001,True,3,50,0.0000,0.0000,0.0000,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.491616249084473,1.6866090297698975,6.17822527885437,nu_0.5,False,
abalone,isf,0.01,0.0001,True,3,50,0.0000,0.0000,0.0000,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.491616249084473,1.6866090297698975,6.17822527885437,nu_0.5,False,
abalone,isf,0.05,0.0001,True,3,50,0.0000,0.0000,0.0000,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.491616249084473,1.6866090297698975,6.17822527885437,nu_0.5,False,
abalone,isf,0.1,0.0001,True,3,50,0.0000,0.0000,0.0000,0.5026,0.9159,0.6491,0.5026,0.9159,0.6491,4.491616249084473,1.6866090297698975,6.17822527885437,nu_0.5,False,
abalone,isf,0,0.0001,True,5,10,0.0000,0.0000,0.0000,0.6020,0.2922,0.3934,0.6020,0.2922,0.3934,4.396517992019653,1.7538158893585205,6.150333881378174,nu_0.1,False,
abalone,isf,0.01,0.0001,True,5,10,0.0000,0.0000,0.0000,0.6020,0.2922,0.3934,0.6020,0.2922,0.3934,4.396517992019653,1.7538158893585205,6.150333881378174,nu_0.1,False,
abalone,isf,0.05,0.0001,True,5,10,0.0000,0.0000,0.0000,0.6020,0.2922,0.3934,0.6020,0.2922,0.3934,4.396517992019653,1.7538158893585205,6.150333881378174,nu_0.1,False,
abalone,isf,0.1,0.0001,True,5,10,0.0000,0.0000,0.0000,0.6020,0.2922,0.3934,0.6020,0.2922,0.3934,4.396517992019653,1.7538158893585205,6.150333881378174,nu_0.1,False,
abalone,isf,0,0.0001,True,5,50,0.0000,0.0000,0.0000,0.6020,0.2922,0.3934,0.6020,0.2922,0.3934,4.396517992019653,1.7112410068511963,6.10775899887085,nu_0.1,False,
abalone,isf,0.01,0.0001,True,5,50,0.0000,0.0000,0.0000,0.6020,0.2922,0.3934,0.6020,0.2922,0.3934,4.396517992019653,1.7112410068511963,6.10775899887085,nu_0.1,False,
abalone,isf,0.05,0.0001,True,5,50,0.0000,0.0000,0.0000,0.6020,0.2922,0.3934,0.6020,0.2922,0.3934,4.396517992019653,1.7112410068511963,6.10775899887085,nu_0.1,False,
abalone,isf,0.1,0.0001,True,5,50,0.0000,0.0000,0.0000,0.6020,0.2922,0.3934,0.6020,0.2922,0.3934,4.396517992019653,1.7112410068511963,6.10775899887085,nu_0.1,False,
abalone,isf,0,0.0001,True,5,10,0.0000,0.0000,0.0000,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.477356672286987,1.6964256763458252,6.1737823486328125,nu_0.5,False,
abalone,isf,0.01,0.0001,True,5,10,0.0000,0.0000,0.0000,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.477356672286987,1.6964256763458252,6.1737823486328125,nu_0.5,False,
abalone,isf,0.05,0.0001,True,5,10,0.0000,0.0000,0.0000,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.477356672286987,1.6964256763458252,6.1737823486328125,nu_0.5,False,
abalone,isf,0.1,0.0001,True,5,10,0.0000,0.0000,0.0000,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.477356672286987,1.6964256763458252,6.1737823486328125,nu_0.5,False,
abalone,isf,0,0.0001,True,5,50,0.0000,0.0000,0.0000,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.477356672286987,1.6945874691009521,6.1719441413879395,nu_0.5,False,
abalone,isf,0.01,0.0001,True,5,50,0.0000,0.0000,0.0000,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.477356672286987,1.6945874691009521,6.1719441413879395,nu_0.5,False,
abalone,isf,0.05,0.0001,True,5,50,0.0000,0.0000,0.0000,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.477356672286987,1.6945874691009521,6.1719441413879395,nu_0.5,False,
abalone,isf,0.1,0.0001,True,5,50,0.0000,0.0000,0.0000,0.5077,0.9222,0.6548,0.5077,0.9222,0.6548,4.477356672286987,1.6945874691009521,6.1719441413879395,nu_0.5,False,
abalone,isf,0,0.0001,True,10,10,0.0000,0.0000,0.0000,0.6403,0.3114,0.4190,0.6403,0.3114,0.4190,4.373276233673096,1.7798995971679688,6.1531758308410645,nu_0.1,False,
abalone,isf,0.01,0.0001,True,10,10,0.0000,0.0000,0.0000,0.6403,0.3114,0.4190,0.6403,0.3114,0.4190,4.373276233673096,1.7798995971679688,6.1531758308410645,nu_0.1,False,
abalone,isf,0.05,0.0001,True,10,10,0.0000,0.0000,0.0000,0.6403,0.3114,0.4190,0.6403,0.3114,0.4190,4.373276233673096,1.7798995971679688,6.1531758308410645,nu_0.1,False,
abalone,isf,0.1,0.0001,True,10,10,0.0000,0.0000,0.0000,0.6403,0.3114,0.4190,0.6403,0.3114,0.4190,4.373276233673096,1.7798995971679688,6.1531758308410645,nu_0.1,False,
abalone,isf,0,0.0001,True,10,50,0.0000,0.0000,0.0000,0.6403,0.3114,0.4190,0.6403,0.3114,0.4190,4.373276233673096,1.7664339542388916,6.139710187911987,nu_0.1,False,
abalone,isf,0.01,0.0001,True,10,50,0.0000,0.0000,0.0000,0.6403,0.3114,0.4190,0.6403,0.3114,0.4190,4.373276233673096,1.7664339542388916,6.139710187911987,nu_0.1,False,
abalone,isf,0.05,0.0001,True,10,50,0.0000,0.0000,0.0000,0.6403,0.3114,0.4190,0.6403,0.3114,0.4190,4.373276233673096,1.7664339542388916,6.139710187911987,nu_0.1,False,
abalone,isf,0.1,0.0001,True,10,50,0.0000,0.0000,0.0000,0.6403,0.3114,0.4190,0.6403,0.3114,0.4190,4.373276233673096,1.7664339542388916,6.139710187911987,nu_0.1,False,
abalone,isf,0,0.0001,True,10,10,0.0000,0.0000,0.0000,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.473355770111084,1.7051329612731934,6.178488731384277,nu_0.5,False,
abalone,isf,0.01,0.0001,True,10,10,0.0000,0.0000,0.0000,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.473355770111084,1.7051329612731934,6.178488731384277,nu_0.5,False,
abalone,isf,0.05,0.0001,True,10,10,0.0000,0.0000,0.0000,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.473355770111084,1.7051329612731934,6.178488731384277,nu_0.5,False,
abalone,isf,0.1,0.0001,True,10,10,0.0000,0.0000,0.0000,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.473355770111084,1.7051329612731934,6.178488731384277,nu_0.5,False,
abalone,isf,0,0.0001,True,10,50,0.0000,0.0000,0.0000,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.473355770111084,1.6850249767303467,6.158380746841431,nu_0.5,False,
abalone,isf,0.01,0.0001,True,10,50,0.0000,0.0000,0.0000,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.473355770111084,1.6850249767303467,6.158380746841431,nu_0.5,False,
abalone,isf,0.05,0.0001,True,10,50,0.0000,0.0000,0.0000,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.473355770111084,1.6850249767303467,6.158380746841431,nu_0.5,False,
abalone,isf,0.1,0.0001,True,10,50,0.0000,0.0000,0.0000,0.5052,0.9332,0.6555,0.5052,0.9332,0.6555,4.473355770111084,1.6850249767303467,6.158380746841431,nu_0.5,False,
abalone,isf,0,0.0001,False,10,10,0.5000,0.1105,0.1810,0.6198,0.2883,0.3936,0.5706,0.3633,0.4439,4.432868719100952,1162.503543138504,1166.936411857605,nu_0.1,False,
abalone,isf,0.01,0.0001,False,10,10,0.5451,0.0697,0.1236,0.6198,0.2883,0.3936,0.5933,0.3407,0.4328,4.432868719100952,1162.503543138504,1166.936411857605,nu_0.1,False,
abalone,isf,0.05,0.0001,False,10,10,0.0000,0.0000,0.0000,0.6198,0.2883,0.3936,0.6198,0.2883,0.3936,4.432868719100952,1162.503543138504,1166.936411857605,nu_0.1,False,
abalone,isf,0.1,0.0001,False,10,10,0.0000,0.0000,0.0000,0.6198,0.2883,0.3936,0.6198,0.2883,0.3936,4.432868719100952,1162.503543138504,1166.936411857605,nu_0.1,False,
abalone,isf,0,0.0001,False,10,50,0.5461,0.0711,0.1259,0.6198,0.2883,0.3936,0.5932,0.3426,0.4344,4.432868719100952,695.213390827179,699.6462595462799,nu_0.1,False,
abalone,isf,0.01,0.0001,False,10,50,0.5541,0.0591,0.1068,0.6198,0.2883,0.3936,0.5978,0.3321,0.4269,4.432868719100952,695.213390827179,699.6462595462799,nu_0.1,False,
abalone,isf,0.05,0.0001,False,10,50,0.0000,0.0000,0.0000,0.6198,0.2883,0.3936,0.6198,0.2883,0.3936,4.432868719100952,695.213390827179,699.6462595462799,nu_0.1,False,
abalone,isf,0.1,0.0001,False,10,50,0.0000,0.0000,0.0000,0.6198,0.2883,0.3936,0.6198,0.2883,0.3936,4.432868719100952,695.213390827179,699.6462595462799,nu_0.1,False,
abalone,isf,0,0.0001,False,10,10,0.5239,0.5223,0.5231,0.5041,0.9173,0.6506,0.5029,0.9664,0.6615,4.617037773132324,1162.9079966545105,1167.5250344276428,nu_0.5,False,
abalone,isf,0.01,0.0001,False,10,10,0.5794,0.3542,0.4396,0.5041,0.9173,0.6506,0.5035,0.9596,0.6605,4.617037773132324,1162.9079966545105,1167.5250344276428,nu_0.5,False,
abalone,isf,0.05,0.0001,False,10,10,0.0000,0.0000,0.0000,0.5041,0.9173,0.6506,0.5041,0.9173,0.6506,4.617037773132324,1162.9079966545105,1167.5250344276428,nu_0.5,False,
abalone,isf,0.1,0.0001,False,10,10,0.0000,0.0000,0.0000,0.5041,0.9173,0.6506,0.5041,0.9173,0.6506,4.617037773132324,1162.9079966545105,1167.5250344276428,nu_0.5,False,
abalone,isf,0,0.0001,False,10,50,0.5984,0.3638,0.4525,0.5041,0.9173,0.6506,0.5028,0.9620,0.6604,4.617037773132324,692.2678015232086,696.8848392963409,nu_0.5,False,
abalone,isf,0.01,0.0001,False,10,50,0.5907,0.3051,0.4024,0.5041,0.9173,0.6506,0.5037,0.9563,0.6598,4.617037773132324,692.2678015232086,696.8848392963409,nu_0.5,False,
abalone,isf,0.05,0.0001,False,10,50,0.0000,0.0000,0.0000,0.5041,0.9173,0.6506,0.5041,0.9173,0.6506,4.617037773132324,692.2678015232086,696.8848392963409,nu_0.5,False,
abalone,isf,0.1,0.0001,False,10,50,0.0000,0.0000,0.0000,0.5041,0.9173,0.6506,0.5041,0.9173,0.6506,4.617037773132324,692.2678015232086,696.8848392963409,nu_0.5,False,
abalone,isf,0,0.01,True,3,10,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.3823676109313965,6.765445947647095,11.147813558578491,nu_0.1,False,
abalone,isf,0.01,0.01,True,3,10,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.3823676109313965,6.765445947647095,11.147813558578491,nu_0.1,False,
abalone,isf,0.05,0.01,True,3,10,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.3823676109313965,6.765445947647095,11.147813558578491,nu_0.1,False,
abalone,isf,0.1,0.01,True,3,10,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.3823676109313965,6.765445947647095,11.147813558578491,nu_0.1,False,
abalone,isf,0,0.01,True,3,50,0.0000,0.0000,0.0000,0.6623,0.3157,0.4276,0.6623,0.3157,0.4276,4.3823676109313965,6.538032054901123,10.92039966583252,nu_0.1,False,
